id,name,phone,address,lat,lng
2,天母店,(02)2833-8042,台北市士林區德行西路47號,25.105749,121.52273999999998
7,三民店,(02)2767-0702,台北市松山區三民路160號,25.0616405,121.5633469
3,重慶店,(02)2553-7389,台北市大同區重慶北路二段171號,25.059176100000002,121.5138362
4,大直店,(02)8509-5577,台北市中山區樂群三路218號,25.0823188,121.5579616
8,東興店,(02)8768-1111,台北市信義區東興路45號B1,25.0477518,121.5663743
6,北投店,(02)2896-3000,台北市北投區中和街366號B1,25.1417863,121.4995017
5,內湖店,(02)8790-5000,台北市內湖區民善街88號(民權大橋旁),25.060021799999998,121.57507720000001
9,南港店,(02)2788-2550,台北市南港區南港路二段20巷5號B1-1,25.0542421,121.60559779999998
10,桂林店,(02)2388-9887,台北市萬華區桂林路1號,25.037703,121.5061818
1,便利購中北店,(02)2871-2126,台北市士林區中山北路七段113號,25.1223839,121.5316631
13,林口店,(02)2602-5858,新北市林口區文化二路一段559號B1,25.077742,121.3746979
16,中平店,(02)8992-5678,新北市新莊區中平路108號B1,25.0457049,121.4450692
8,汐科店,(02)26971098,新北市汐止區新台五路一段99號B1,25.0620313,121.6486619
10,便利購板橋中正店,(02)2960-5886,新北市板橋區中正路302號,25.020646,121.4549298
12,便利購林口中山店,(02)2602-9611,新北市林口區中山路248號,25.0795363,121.3863233
14,淡新店,(02)8631-8880,新北市淡水區中山北路二段383號,25.188073000000003,121.44395800000001
9,板橋店,(02)2964-2988,新北市板橋區三民路二段31號B1,25.0176669,121.47938719999999
15,新店店,(02)8919-3333 or 0800-666-218,新北市新店區中興路三段1號,24.9767887,121.5460989
2,重新店,(02)2999-5000,新北市三重區重新路五段654號,25.0432925,121.4675116
11,便利購府中店,(02)2272-9000,新北市板橋區府中路126號1樓,25.009544199999997,121.45522890000001
6,便利購景安店,(02)2240-9628,新北市中和區景平路353號B1,24.9933104,121.5047913
3,便利購福益店,(02)2261-6611,新北市土城區明德路一段67號,24.984043300000003,121.46548940000001
18,樹林店,(02)2681-0000,新北市樹林區大安路118號,24.9974574,121.42170159999998
7,便利購永安店,(02)2232-7755,新北市永和區中和路499-1號,25.0021775,121.51052109999999
1,蘆洲店,(02)8287-9000,新北市三重區五華街282號,25.087958899999997,121.48649909999999
19,北大店,(02)3501-6879,新北市樹林區大雅路288號B1,24.947346300000003,121.37990759999998
4,土城店,(02)2265-6001,新北市土城區青雲路152號B1,24.9833595,121.4589232
17,便利購新莊丹鳳店,(02)2901-5908,新北市新莊區雙鳳路59號,25.027407800000002,121.41511650000001
5,中和店,(02)8245-5566,新北市中和區中山路二段295號B1,25.0019983,121.49602340000001
3,便利購太平環中店,(04)2391-6018,台中市太平區新城里環中東路三段567號,24.151227,120.7153679
5,崇德店,(04)2237-2710,台中市北區崇德路一段635號,24.1677027,120.68490320000001
1,便利購大里內新店,(04)2485-2689,台中市大里區中興路二段309巷2號,24.1098448,120.6897926
2,太平店,(04)2277-8068,台中市太平區中平七街70號,24.1250419,120.7194335
13,便利購台中南屯店,(04)2475-0568,台中市南屯路二段270之1號,24.1373559,120.648582
14,豐原店,(04)2526-5151,台中市豐原區成功路500號,24.252028399999997,120.70613610000001
9,沙鹿店,(04)2665-2300,台中市沙鹿區光華路336號,24.242417899999996,120.56520359999999
10,德安店,(04)2223-6677,台中市東區復興路4段186號B1,24.135772600000003,120.68774769999999
15,便利購豐南店,(04)2528-0897,台中市豐原區豐南街118號,24.2392271,120.7148475
6,便利購台中漢口店,(04)2236-0276,台中市北區漢口路四段295號,24.1673343,120.6803619
8,青海店,0800-365-005,台中市西屯區青海路二段207-18號,24.1704719,120.6448736
7,中清店,(04)2426-2555,台中市西屯區中清路三段436號,24.2069596,120.6526051
12,文心店,(04)2254-3355,台中市南屯區文心路一段521號,24.153916600000002,120.6464058
11,大墩店,(04)2310-8467,台中市南屯區大墩路533號B1,24.149573,120.649653
4,便利購昌平店,(04)2243-6058,台中市北屯區昌平路一段105-1號,24.1733065,120.69044270000002
2,便利購台南西門店,(06)2201858,台南市中西區西門路一段701號1樓,22.9879621,120.19735829999999
8,便利購莊敬店,(06)236-9528,台南市東區莊敬路118號1樓,22.9956406,120.23301000000001
4,便利購台南開元店,(06)2093057,台南市北區開元路501號,23.0102471,120.2247606
9,便利購台南麻豆店,(06)570-6566,台南市麻豆區中山路82號,23.1837667,120.2458673
3,仁德店,(06)249-6666,台南市仁德區中山路711號,22.9723723,120.24676540000002
5,便利購永康二王店,(06)201-6398,台南市永康區中山南路696號,23.0200939,120.244606
1,安平店,(06)295-7588,台南市中西區中華西路2段16號,22.988432999999997,120.18710630000001
7,中華店,(06)275-6050,台南市永康區中華二路350號B1-1-8,23.0084944,120.2307992
6,中正店,(06)253-8481,台南市永康區中正南路358號,23.0327968,120.22861189999999
10,新營店,(06)656-9435,台南市新營區健康路251號,23.3193795,120.3119754
1,竹北店,800500505,新竹縣竹北市光明六路89號,24.8264277,121.0090337
3,便利購中壢中北店,(03)416-2176,桃園市中壢區中北路111號,24.956965,121.238325
5,中原店,(03)433-4601 or 0800-200-359,桃園市中壢區中華路二段501號,24.9623966,121.23241000000002
10,便利購南竹店,(03)212-2077,桃園市蘆竹區桃園街118號B1-2,25.0476657,121.2916689
9,經國店,(03)316-0676,桃園市桃園區經國路369號,25.0159488,121.30501229999999
2,中壢店,(03)456-2149,桃園市中壢區中山東路二段510號,24.946613600000003,121.2445731
6,平鎮店,(03)469-0288,桃園市平鎮區坤慶路1號,24.9026362,121.21245090000001
8,桃園店,(03)356-6611 or 0800-066-611,桃園市桃園區春日路1593號,25.024160100000003,121.3063351
1,八德店,(03)361-1385,桃園市八德區介壽路一段728號B2,24.96491,121.29925779999999
7,便利購桃園南平店,(03)3163799,桃園市桃園區南平路168號,25.0198753,121.3022078
4,內壢店,(03)452-6000,桃園市中壢區中華路一段450號,24.9731158,121.2535158
8,便利購左營重和店,(07)3411855,高雄市左營區文川路323號,22.6846832,120.3123957
2,鼎山店,(07)394-5588,高雄市三民區大順二路849號,22.653230399999998,120.31897520000001
4,便利購三民建工店,(07)380-8236,高雄市三民區建工路497號,22.6486709,120.3225362
16,鳳山店,(07)740-1789,高雄市鳳山區中山西路236號,22.6280948,120.34746080000001
17,五甲店,(07)713-8508,高雄市鳳山區林森路291號,22.596515,120.336505
12,成功店,(07)536-9828,高雄市前鎮區中華五路1111號,22.6049796,120.30422790000001
13,光華店,(07)330-6189,高雄市前鎮區光華二路157號,22.6112296,120.31732679999999
14,便利購楠梓益群店,(07)3011317,高雄市楠梓區益群路50號,22.7245683,120.2974027
11,便利購高雄岡山店,(07)621-7627,高雄市岡山區岡山路288號,22.7932296,120.29603600000002
7,便利購高雄小港店,(07)8012597,高雄市小港區宏平路411號,22.569622,120.358005
6,澄清店,(07)394-3858,高雄市三民區澄清路635號,22.6440444,120.3460332
3,愛河店,(07)272-5066,高雄市三民區河東路356號,22.63403,120.285927
15,楠梓店,(07)591-1899,高雄市楠梓區藍田路288號,22.727718399999997,120.2904422
5,便利購高雄鼎金店,(07)380-3017,高雄市三民區鼎山街259號,22.6587311,120.3220888
9,便利購高雄自由二店,(07)5562238,高雄市左營區自由二路150號,22.6621672,120.30875719999999
1,十全店,(07)312-1671,高雄市三民區十全一路109號,22.644797699999998,120.31014429999999
